year,day,month,running_day,hour,temp,pressure,wind_speed,wind_direction,humidity,delta_t,station_id
2018,168,6,17,300,-46.2,NA,NA,NA,62.5,NA,gil201806q3h
2018,168,6,17,600,-47.9,NA,NA,NA,62.2,NA,gil201806q3h
2018,168,6,17,900,-46.6,NA,NA,NA,63,NA,gil201806q3h
2018,168,6,17,1200,-45.1,NA,NA,NA,63,NA,gil201806q3h
2018,168,6,17,1500,-44.5,NA,NA,NA,63.3,NA,gil201806q3h
2018,168,6,17,1800,-45.5,NA,NA,NA,63,NA,gil201806q3h
2018,168,6,17,2100,-44.8,NA,NA,NA,63.3,NA,gil201806q3h
2018,169,6,18,0,-44.4,NA,NA,NA,64,NA,gil201806q3h
2018,169,6,18,300,-39.7,NA,NA,NA,66,NA,gil201806q3h
2018,169,6,18,600,-31.3,NA,NA,NA,71,NA,gil201806q3h
2018,169,6,18,900,-30.8,NA,NA,NA,71.2,NA,gil201806q3h
2018,169,6,18,1200,-31.4,NA,NA,NA,70,NA,gil201806q3h
2018,169,6,18,1500,-31.3,NA,NA,NA,71,NA,gil201806q3h
2018,169,6,18,1800,-32.5,NA,NA,NA,70.5,NA,gil201806q3h
2018,169,6,18,2100,-31.8,NA,NA,NA,71,NA,gil201806q3h
2018,170,6,19,0,-32.2,NA,NA,NA,70.7,NA,gil201806q3h
2018,170,6,19,300,-31.8,NA,NA,NA,71.4,NA,gil201806q3h
2018,170,6,19,600,-29.7,NA,NA,NA,73,NA,gil201806q3h
2018,170,6,19,900,-27.8,NA,NA,NA,74,NA,gil201806q3h
2018,170,6,19,1200,-28.1,NA,NA,NA,73.6,NA,gil201806q3h
2018,170,6,19,1500,-31.5,NA,NA,NA,71,NA,gil201806q3h
2018,170,6,19,1800,-35,NA,NA,NA,69,NA,gil201806q3h
2018,170,6,19,2100,-37.3,NA,NA,NA,68,NA,gil201806q3h
2018,171,6,20,0,-33.6,NA,NA,NA,70,NA,gil201806q3h
2018,171,6,20,300,-33.2,NA,NA,NA,71,NA,gil201806q3h
2018,171,6,20,600,-33.9,NA,NA,NA,70,NA,gil201806q3h
2018,171,6,20,900,-37.2,NA,NA,NA,68,NA,gil201806q3h
2018,171,6,20,1200,-38.2,NA,NA,NA,67.5,NA,gil201806q3h
2018,171,6,20,1500,-40.8,NA,NA,NA,66,NA,gil201806q3h
2018,171,6,20,1800,-39.4,NA,NA,NA,67,NA,gil201806q3h
2018,171,6,20,2100,-38.3,NA,NA,NA,68,NA,gil201806q3h
2018,172,6,21,0,-33.5,NA,NA,NA,70,NA,gil201806q3h
2018,172,6,21,300,-34.6,NA,NA,NA,70,NA,gil201806q3h
2018,172,6,21,600,-34.7,NA,NA,NA,69.6,NA,gil201806q3h
2018,172,6,21,900,-33.8,NA,NA,NA,70,NA,gil201806q3h
2018,172,6,21,1200,-32.8,NA,NA,NA,70,NA,gil201806q3h
2018,172,6,21,1500,-33.5,NA,NA,NA,70,NA,gil201806q3h
2018,172,6,21,1800,-34.7,NA,NA,NA,70,NA,gil201806q3h
2018,172,6,21,2100,-36.4,NA,NA,NA,68.5,NA,gil201806q3h
2018,173,6,22,0,-39.5,NA,NA,NA,67,NA,gil201806q3h
2018,173,6,22,300,-40.6,NA,NA,NA,66.6,NA,gil201806q3h
2018,173,6,22,600,-39.3,NA,NA,NA,67,NA,gil201806q3h
2018,173,6,22,900,-30,NA,NA,NA,72.4,NA,gil201806q3h
2018,173,6,22,1200,-26.4,NA,NA,NA,75,NA,gil201806q3h
2018,173,6,22,1500,-23.7,NA,NA,NA,77.1,NA,gil201806q3h
2018,173,6,22,1800,-22,NA,NA,NA,79,NA,gil201806q3h
2018,173,6,22,2100,-21.1,NA,NA,NA,79.8,NA,gil201806q3h
2018,174,6,23,0,-21.4,NA,NA,NA,80,NA,gil201806q3h
2018,174,6,23,300,-21.1,NA,NA,NA,80,NA,gil201806q3h
2018,174,6,23,600,-22,NA,NA,NA,79,NA,gil201806q3h
2018,174,6,23,900,-25.7,NA,NA,NA,76,NA,gil201806q3h
2018,174,6,23,1200,-31.9,NA,NA,NA,72.1,NA,gil201806q3h
2018,174,6,23,1500,-33,NA,NA,NA,71,NA,gil201806q3h
2018,174,6,23,1800,-32.4,NA,NA,NA,71.9,NA,gil201806q3h
2018,174,6,23,2100,-31.4,NA,NA,NA,72,NA,gil201806q3h
2018,175,6,24,0,-30.7,NA,NA,NA,73,NA,gil201806q3h
2018,175,6,24,300,-29.7,NA,NA,NA,73,NA,gil201806q3h
2018,175,6,24,600,-30.3,NA,NA,NA,73,NA,gil201806q3h
2018,175,6,24,900,-29.8,NA,NA,NA,73,NA,gil201806q3h
2018,175,6,24,1200,-30.2,NA,NA,NA,73,NA,gil201806q3h
2018,175,6,24,1500,-29,NA,NA,NA,74,NA,gil201806q3h
2018,175,6,24,1800,-29.5,NA,NA,NA,73,NA,gil201806q3h
2018,175,6,24,2100,-27.2,NA,NA,NA,75,NA,gil201806q3h
2018,176,6,25,0,-24.8,NA,NA,NA,77,NA,gil201806q3h
2018,176,6,25,300,-24.8,NA,NA,NA,77,NA,gil201806q3h
2018,176,6,25,600,-24.6,NA,NA,NA,77.1,NA,gil201806q3h
2018,176,6,25,900,-25.8,NA,NA,NA,76,NA,gil201806q3h
2018,176,6,25,1200,-26.4,NA,NA,NA,75.4,NA,gil201806q3h
2018,176,6,25,1500,-27.6,NA,NA,NA,75,NA,gil201806q3h
2018,176,6,25,1800,-27.5,NA,NA,NA,75,NA,gil201806q3h
2018,176,6,25,2100,-27.4,NA,NA,NA,75,NA,gil201806q3h
2018,177,6,26,0,-26.6,NA,NA,NA,76,NA,gil201806q3h
2018,177,6,26,300,-27.5,NA,NA,NA,74.9,NA,gil201806q3h
2018,177,6,26,600,-25.4,NA,NA,NA,76,NA,gil201806q3h
2018,177,6,26,900,-24,NA,NA,NA,78,NA,gil201806q3h
2018,177,6,26,1200,-23.8,NA,NA,NA,78,NA,gil201806q3h
2018,177,6,26,1500,-25.1,NA,NA,NA,77,NA,gil201806q3h
2018,177,6,26,1800,-26.8,NA,NA,NA,76,NA,gil201806q3h
2018,177,6,26,2100,-29.2,NA,NA,NA,74,NA,gil201806q3h
2018,178,6,27,0,-31.7,NA,NA,NA,72,NA,gil201806q3h
2018,178,6,27,300,-31.5,NA,NA,NA,72.4,NA,gil201806q3h
2018,178,6,27,600,-33.8,NA,NA,NA,70,NA,gil201806q3h
2018,178,6,27,900,-35.3,NA,NA,NA,69.3,NA,gil201806q3h
2018,178,6,27,1200,-33.7,NA,NA,NA,71,NA,gil201806q3h
2018,178,6,27,1500,-32.6,NA,NA,NA,72,NA,gil201806q3h
2018,178,6,27,1800,-32.3,NA,NA,NA,70.7,NA,gil201806q3h
2018,178,6,27,2100,-34.3,NA,NA,NA,70.8,NA,gil201806q3h
2018,179,6,28,0,-33.4,NA,NA,NA,70.7,NA,gil201806q3h
2018,179,6,28,300,-34,NA,NA,NA,71,NA,gil201806q3h
2018,179,6,28,600,-31.9,NA,NA,NA,72,NA,gil201806q3h
2018,179,6,28,900,-31.5,NA,NA,NA,72,NA,gil201806q3h
2018,179,6,28,1200,-31.8,NA,NA,NA,71.8,NA,gil201806q3h
2018,179,6,28,1500,-31.9,NA,NA,NA,72,NA,gil201806q3h
2018,179,6,28,1800,-31.3,NA,NA,NA,72,NA,gil201806q3h
2018,179,6,28,2100,-31.4,NA,NA,NA,72,NA,gil201806q3h
2018,180,6,29,0,-30.9,NA,NA,NA,72.5,NA,gil201806q3h
2018,180,6,29,300,-30.6,NA,NA,NA,73,NA,gil201806q3h
2018,180,6,29,600,-30.1,NA,NA,NA,73,NA,gil201806q3h
2018,180,6,29,900,-29.9,NA,NA,NA,73,NA,gil201806q3h
2018,180,6,29,1200,-28.3,NA,NA,NA,74.4,NA,gil201806q3h
2018,180,6,29,1500,-25,NA,NA,NA,76,NA,gil201806q3h
2018,180,6,29,1800,-26,NA,NA,NA,75.7,NA,gil201806q3h
2018,180,6,29,2100,-25.8,NA,NA,NA,76,NA,gil201806q3h
2018,181,6,30,0,-26.9,NA,NA,NA,75,NA,gil201806q3h
2018,181,6,30,300,-29.2,NA,NA,NA,74.2,NA,gil201806q3h
2018,181,6,30,600,-26.2,NA,NA,NA,75.6,NA,gil201806q3h
2018,181,6,30,900,-25.3,NA,NA,NA,76,NA,gil201806q3h
2018,181,6,30,1200,-25.5,NA,NA,NA,76,NA,gil201806q3h
2018,181,6,30,1500,-28.5,NA,NA,NA,74,NA,gil201806q3h
2018,181,6,30,1800,-28.6,NA,NA,NA,75,NA,gil201806q3h
2018,181,6,30,2100,-26.8,NA,NA,NA,75.4,NA,gil201806q3h
2018,182,7,1,0,-26.8,NA,NA,NA,75,NA,gil201807q3h
2018,182,7,1,300,-27.2,NA,NA,NA,75,NA,gil201807q3h
2018,182,7,1,600,-28.5,NA,NA,NA,73,NA,gil201807q3h
2018,182,7,1,900,-33.7,NA,NA,NA,70.9,NA,gil201807q3h
2018,182,7,1,1200,-33.8,NA,NA,NA,71,NA,gil201807q3h
2018,182,7,1,1500,-34.7,NA,NA,NA,70,NA,gil201807q3h
2018,182,7,1,1800,-35.5,NA,NA,NA,70,NA,gil201807q3h
2018,182,7,1,2100,-37.8,NA,NA,NA,68.4,NA,gil201807q3h
2018,183,7,2,0,-36.3,NA,NA,NA,69,NA,gil201807q3h
2018,183,7,2,300,-38.3,NA,NA,NA,67.8,NA,gil201807q3h
2018,183,7,2,600,-39,NA,NA,NA,67,NA,gil201807q3h
2018,183,7,2,900,-41,NA,NA,NA,66.5,NA,gil201807q3h
2018,183,7,2,1200,-41,NA,NA,NA,66.9,NA,gil201807q3h
2018,183,7,2,1500,-41.2,NA,NA,NA,66,NA,gil201807q3h
2018,183,7,2,1800,-40.7,NA,NA,NA,66.7,NA,gil201807q3h
2018,183,7,2,2100,-40.4,NA,NA,NA,67,NA,gil201807q3h
2018,184,7,3,0,-35.3,NA,NA,NA,70,NA,gil201807q3h
2018,184,7,3,300,-31.6,NA,NA,NA,71,NA,gil201807q3h
2018,184,7,3,600,-37.9,NA,NA,NA,68,NA,gil201807q3h
2018,184,7,3,900,-39.9,NA,NA,NA,67,NA,gil201807q3h
2018,184,7,3,1200,-38.5,NA,NA,NA,67.4,NA,gil201807q3h
2018,184,7,3,1500,-33.8,NA,NA,NA,70,NA,gil201807q3h
2018,184,7,3,1800,-27.4,NA,NA,NA,74,NA,gil201807q3h
2018,184,7,3,2100,-26.2,NA,NA,NA,75,NA,gil201807q3h
2018,185,7,4,0,-25.9,NA,NA,NA,75,NA,gil201807q3h
2018,185,7,4,300,-28.1,NA,NA,NA,74,NA,gil201807q3h
2018,185,7,4,600,-30,NA,NA,NA,73,NA,gil201807q3h
2018,185,7,4,900,-31,NA,NA,NA,72,NA,gil201807q3h
2018,185,7,4,1200,-32,NA,NA,NA,71,NA,gil201807q3h
2018,185,7,4,1500,-34.2,NA,NA,NA,70,NA,gil201807q3h
2018,185,7,4,1800,-33.9,NA,NA,NA,70,NA,gil201807q3h
2018,185,7,4,2100,-32.9,NA,NA,NA,71,NA,gil201807q3h
2018,186,7,5,0,-34,NA,NA,NA,70,NA,gil201807q3h
2018,186,7,5,300,-33.5,NA,NA,NA,70,NA,gil201807q3h
2018,186,7,5,600,-33.8,NA,NA,NA,70,NA,gil201807q3h
2018,186,7,5,900,-32.9,NA,NA,NA,71,NA,gil201807q3h
2018,186,7,5,1200,-31.1,NA,NA,NA,72,NA,gil201807q3h
2018,186,7,5,1500,-30.5,NA,NA,NA,73,NA,gil201807q3h
2018,186,7,5,1800,-29.8,NA,NA,NA,73,NA,gil201807q3h
2018,186,7,5,2100,-29.4,NA,NA,NA,73.2,NA,gil201807q3h
2018,187,7,6,0,-29.9,NA,NA,NA,73,NA,gil201807q3h
2018,187,7,6,300,-32.1,NA,NA,NA,69.8,NA,gil201807q3h
2018,187,7,6,600,-37.2,NA,NA,NA,68,NA,gil201807q3h
2018,187,7,6,900,-40.5,NA,NA,NA,67,NA,gil201807q3h
2018,187,7,6,1200,-37.1,NA,NA,NA,68,NA,gil201807q3h
2018,187,7,6,1500,-35,NA,NA,NA,70,NA,gil201807q3h
2018,187,7,6,1800,-34.7,NA,NA,NA,70,NA,gil201807q3h
2018,187,7,6,2100,-33.1,NA,NA,NA,71,NA,gil201807q3h
2018,188,7,7,0,-30,NA,NA,NA,73,NA,gil201807q3h
2018,188,7,7,300,-30.6,NA,NA,NA,72,NA,gil201807q3h
2018,188,7,7,600,-31,NA,NA,NA,72.2,NA,gil201807q3h
2018,188,7,7,900,-34.4,NA,NA,NA,70,NA,gil201807q3h
2018,188,7,7,1200,-39.2,NA,NA,NA,67.5,NA,gil201807q3h
2018,188,7,7,1500,-42.6,NA,NA,NA,65,NA,gil201807q3h
2018,188,7,7,1800,-46.5,NA,NA,NA,63.3,NA,gil201807q3h
2018,188,7,7,2100,-48.4,NA,NA,NA,63,NA,gil201807q3h
2018,189,7,8,0,-48.5,NA,NA,NA,62.3,NA,gil201807q3h
2018,189,7,8,300,-48.6,NA,NA,NA,63,NA,gil201807q3h
2018,189,7,8,600,-47.7,NA,NA,NA,63,NA,gil201807q3h
2018,189,7,8,900,-46.2,NA,NA,NA,64,NA,gil201807q3h
2018,189,7,8,1200,-47.2,NA,NA,NA,63,NA,gil201807q3h
2018,189,7,8,1500,-48.7,NA,NA,NA,62.3,NA,gil201807q3h
2018,189,7,8,1800,-49.4,NA,NA,NA,62,NA,gil201807q3h
2018,189,7,8,2100,-51.3,NA,NA,NA,60.8,NA,gil201807q3h
2018,190,7,9,0,-52.5,NA,NA,NA,60.4,NA,gil201807q3h
2018,190,7,9,300,-53.7,NA,NA,NA,60,NA,gil201807q3h
2018,190,7,9,600,-55.5,NA,NA,NA,58,NA,gil201807q3h
2018,190,7,9,900,-57.1,NA,NA,NA,57,NA,gil201807q3h
2018,190,7,9,1200,-57.9,NA,NA,NA,57,NA,gil201807q3h
2018,190,7,9,1500,-57.7,NA,NA,NA,58,NA,gil201807q3h
2018,190,7,9,1800,-56.1,NA,NA,NA,58,NA,gil201807q3h
2018,190,7,9,2100,-51.9,NA,NA,NA,61,NA,gil201807q3h
2018,191,7,10,0,-49,NA,NA,NA,61,NA,gil201807q3h
2018,191,7,10,300,-51.2,NA,NA,NA,60.8,NA,gil201807q3h
2018,191,7,10,600,-53.4,NA,NA,NA,60,NA,gil201807q3h
2018,191,7,10,900,-55.9,NA,NA,NA,58,NA,gil201807q3h
2018,191,7,10,1200,-56.3,NA,NA,NA,58,NA,gil201807q3h
2018,191,7,10,1500,-54.4,NA,NA,NA,59,NA,gil201807q3h
2018,191,7,10,1800,-53.5,NA,NA,NA,59.5,NA,gil201807q3h
2018,191,7,10,2100,-51.2,NA,NA,NA,61,NA,gil201807q3h
2018,192,7,11,0,-47.7,NA,NA,NA,62,NA,gil201807q3h
2018,192,7,11,300,-46.5,NA,NA,NA,63,NA,gil201807q3h
2018,192,7,11,600,-44.9,NA,NA,NA,63.6,NA,gil201807q3h
2018,192,7,11,900,-43.7,NA,NA,NA,64,NA,gil201807q3h
2018,192,7,11,1200,-39.8,NA,NA,NA,66,NA,gil201807q3h
2018,192,7,11,1500,-40.8,NA,NA,NA,65,NA,gil201807q3h
2018,192,7,11,1800,-40.2,NA,NA,NA,66,NA,gil201807q3h
2018,192,7,11,2100,-41.5,NA,NA,NA,65,NA,gil201807q3h
2018,193,7,12,0,-43.5,NA,NA,NA,64.4,NA,gil201807q3h
2018,193,7,12,300,-44.3,NA,NA,NA,64,NA,gil201807q3h
2018,193,7,12,600,-44.6,NA,NA,NA,64,NA,gil201807q3h
2018,193,7,12,900,-45.6,NA,NA,NA,63,NA,gil201807q3h
2018,193,7,12,1200,-44.9,NA,NA,NA,64,NA,gil201807q3h
2018,193,7,12,1500,-40.2,NA,NA,NA,67,NA,gil201807q3h
2018,193,7,12,1800,-40.4,NA,NA,NA,65.3,NA,gil201807q3h
2018,193,7,12,2100,-43.8,NA,NA,NA,64,NA,gil201807q3h
2018,194,7,13,0,-42.7,NA,NA,NA,64.6,NA,gil201807q3h
2018,194,7,13,300,-46,NA,NA,NA,63,NA,gil201807q3h
2018,194,7,13,600,-46.1,NA,NA,NA,63.1,NA,gil201807q3h
2018,194,7,13,900,-47.6,NA,NA,NA,62,NA,gil201807q3h
2018,194,7,13,1200,-48.7,NA,NA,NA,61,NA,gil201807q3h
2018,194,7,13,1500,-49.8,NA,NA,NA,61,NA,gil201807q3h
2018,194,7,13,1800,-44.6,NA,NA,NA,64,NA,gil201807q3h
2018,194,7,13,2100,-44,NA,NA,NA,64.2,NA,gil201807q3h
2018,195,7,14,0,-42.5,NA,NA,NA,64,NA,gil201807q3h
2018,195,7,14,300,-42.2,NA,NA,NA,65,NA,gil201807q3h
2018,195,7,14,600,-40.5,NA,NA,NA,66,NA,gil201807q3h
2018,195,7,14,900,-40.2,NA,NA,NA,66,NA,gil201807q3h
2018,195,7,14,1200,-37.8,NA,NA,NA,67,NA,gil201807q3h
2018,195,7,14,1500,-38.3,NA,NA,NA,67,NA,gil201807q3h
2018,195,7,14,1800,-37.5,NA,NA,NA,67,NA,gil201807q3h
2018,195,7,14,2100,-37.5,NA,NA,NA,67,NA,gil201807q3h
2018,196,7,15,0,-39.8,NA,NA,NA,66.4,NA,gil201807q3h
2018,196,7,15,300,-42.3,NA,NA,NA,64.9,NA,gil201807q3h
2018,196,7,15,600,-42.9,NA,NA,NA,65,NA,gil201807q3h
2018,196,7,15,900,-43.1,NA,NA,NA,65,NA,gil201807q3h
2018,196,7,15,1200,-34.8,NA,NA,NA,70,NA,gil201807q3h
2018,196,7,15,1500,-28.6,NA,NA,NA,73,NA,gil201807q3h
2018,196,7,15,1800,-29.8,NA,NA,NA,72.1,NA,gil201807q3h
2018,196,7,15,2100,-31.8,NA,NA,NA,71,NA,gil201807q3h
2018,197,7,16,0,-31.6,NA,NA,NA,71,NA,gil201807q3h
2018,197,7,16,300,-33.7,NA,NA,NA,70,NA,gil201807q3h
2018,197,7,16,600,-32.8,NA,NA,NA,70.8,NA,gil201807q3h
2018,197,7,16,900,-35.5,NA,NA,NA,68,NA,gil201807q3h
2018,197,7,16,1200,-36.4,NA,NA,NA,68,NA,gil201807q3h
2018,197,7,16,1500,-36.9,NA,NA,NA,68,NA,gil201807q3h
2018,197,7,16,1800,-36.6,NA,NA,NA,68,NA,gil201807q3h
2018,197,7,16,2100,-39.2,NA,NA,NA,66.8,NA,gil201807q3h
2018,198,7,17,0,-40.6,NA,NA,NA,66,NA,gil201807q3h
2018,198,7,17,300,-41.2,NA,NA,NA,66,NA,gil201807q3h
2018,198,7,17,600,-38.8,NA,NA,NA,67.4,NA,gil201807q3h
2018,198,7,17,900,-38.5,NA,NA,NA,67,NA,gil201807q3h
2018,198,7,17,1200,-41,NA,NA,NA,66,NA,gil201807q3h
2018,198,7,17,1500,-41.6,NA,NA,NA,66,NA,gil201807q3h
2018,198,7,17,1800,-42.4,NA,NA,NA,67,NA,gil201807q3h
2018,198,7,17,2100,-40.5,NA,NA,NA,66,NA,gil201807q3h
2018,199,7,18,0,-37.6,NA,NA,NA,68,NA,gil201807q3h
2018,199,7,18,300,-38.3,NA,NA,NA,63.7,NA,gil201807q3h
2018,199,7,18,600,-46,NA,NA,NA,63,NA,gil201807q3h
2018,199,7,18,900,-47.3,NA,NA,NA,63.4,NA,gil201807q3h
2018,199,7,18,1200,-37,NA,NA,NA,70,NA,gil201807q3h
2018,199,7,18,1500,-29.5,NA,NA,NA,72.4,NA,gil201807q3h
2018,199,7,18,1800,-33.1,NA,NA,NA,70,NA,gil201807q3h
2018,199,7,18,2100,-39.3,NA,NA,NA,67,NA,gil201807q3h
2018,200,7,19,0,-39.5,NA,NA,NA,67,NA,gil201807q3h
2018,200,7,19,300,-41.1,NA,NA,NA,67.4,NA,gil201807q3h
2018,200,7,19,600,-38.5,NA,NA,NA,67,NA,gil201807q3h
2018,200,7,19,900,-40,NA,NA,NA,67,NA,gil201807q3h
2018,200,7,19,1200,-41.2,NA,NA,NA,66,NA,gil201807q3h
2018,200,7,19,1500,-41.1,NA,NA,NA,66,NA,gil201807q3h
2018,200,7,19,1800,-37.1,NA,NA,NA,67.8,NA,gil201807q3h
2018,200,7,19,2100,-31.7,NA,NA,NA,71,NA,gil201807q3h
2018,201,7,20,0,-34.4,NA,NA,NA,70,NA,gil201807q3h
2018,201,7,20,300,-31.3,NA,NA,NA,71,NA,gil201807q3h
2018,201,7,20,600,-35,NA,NA,NA,69.3,NA,gil201807q3h
2018,201,7,20,900,-32.9,NA,NA,NA,71,NA,gil201807q3h
2018,201,7,20,1200,-34.4,NA,NA,NA,70,NA,gil201807q3h
2018,201,7,20,1500,-29.8,NA,NA,NA,73,NA,gil201807q3h
2018,201,7,20,1800,-28.4,NA,NA,NA,73.6,NA,gil201807q3h
2018,201,7,20,2100,-36.1,NA,NA,NA,68,NA,gil201807q3h
2018,202,7,21,0,-36,NA,NA,NA,70,NA,gil201807q3h
2018,202,7,21,300,-34,NA,NA,NA,70,NA,gil201807q3h
2018,202,7,21,600,-40.1,NA,NA,NA,67,NA,gil201807q3h
2018,202,7,21,900,-42.4,NA,NA,NA,65,NA,gil201807q3h
2018,202,7,21,1200,-42.4,NA,NA,NA,66,NA,gil201807q3h
2018,202,7,21,1500,-42.8,NA,NA,NA,65,NA,gil201807q3h
2018,202,7,21,1800,-44.3,NA,NA,NA,65,NA,gil201807q3h
2018,202,7,21,2100,-40.4,NA,NA,NA,67,NA,gil201807q3h
2018,203,7,22,0,-38.5,NA,NA,NA,67,NA,gil201807q3h
2018,203,7,22,300,-39.4,NA,NA,NA,67,NA,gil201807q3h
2018,203,7,22,600,-36.8,NA,NA,NA,68,NA,gil201807q3h
2018,203,7,22,900,-35.2,NA,NA,NA,69,NA,gil201807q3h
2018,203,7,22,1200,-35.3,NA,NA,NA,70,NA,gil201807q3h
2018,203,7,22,1500,-27.5,NA,NA,NA,75,NA,gil201807q3h
2018,203,7,22,1800,-23.3,NA,NA,NA,77,NA,gil201807q3h
2018,203,7,22,2100,-29.9,NA,NA,NA,72,NA,gil201807q3h
2018,204,7,23,0,-37.3,NA,NA,NA,68,NA,gil201807q3h
2018,204,7,23,300,-38.4,NA,NA,NA,67.9,NA,gil201807q3h
2018,204,7,23,600,-38.9,NA,NA,NA,68,NA,gil201807q3h
2018,204,7,23,900,-37.5,NA,NA,NA,68,NA,gil201807q3h
2018,204,7,23,1200,-34.5,NA,NA,NA,70,NA,gil201807q3h
2018,204,7,23,1500,-33.3,NA,NA,NA,70.3,NA,gil201807q3h
2018,204,7,23,1800,-38,NA,NA,NA,67.3,NA,gil201807q3h
2018,204,7,23,2100,-38.9,NA,NA,NA,67.3,NA,gil201807q3h
2018,205,7,24,0,-37,NA,NA,NA,68.5,NA,gil201807q3h
2018,205,7,24,300,-38.2,NA,NA,NA,67,NA,gil201807q3h
2018,205,7,24,600,-38.3,NA,NA,NA,67,NA,gil201807q3h
2018,205,7,24,900,-41.7,NA,NA,NA,65,NA,gil201807q3h
2018,205,7,24,1200,-42.8,NA,NA,NA,66,NA,gil201807q3h
2018,205,7,24,1500,-40.7,NA,NA,NA,66,NA,gil201807q3h
2018,205,7,24,1800,-42.8,NA,NA,NA,65,NA,gil201807q3h
2018,205,7,24,2100,-42.9,NA,NA,NA,66,NA,gil201807q3h
2018,206,7,25,0,-42.6,NA,NA,NA,65,NA,gil201807q3h
2018,206,7,25,300,-48,NA,NA,NA,63,NA,gil201807q3h
2018,206,7,25,600,-45.2,NA,NA,NA,64.2,NA,gil201807q3h
2018,206,7,25,900,-45.6,NA,NA,NA,63,NA,gil201807q3h
2018,206,7,25,1200,-46.3,NA,NA,NA,64,NA,gil201807q3h
2018,206,7,25,1500,-44.2,NA,NA,NA,64,NA,gil201807q3h
2018,206,7,25,1800,-41.3,NA,NA,NA,66,NA,gil201807q3h
2018,206,7,25,2100,-38.3,NA,NA,NA,67,NA,gil201807q3h
2018,207,7,26,0,-40,NA,NA,NA,67,NA,gil201807q3h
2018,207,7,26,300,-37.1,NA,NA,NA,67.4,NA,gil201807q3h
2018,207,7,26,600,-32.7,NA,NA,NA,71,NA,gil201807q3h
2018,207,7,26,900,-37.2,NA,NA,NA,67.8,NA,gil201807q3h
2018,207,7,26,1200,-41.1,NA,NA,NA,66,NA,gil201807q3h
2018,207,7,26,1500,-41.5,NA,NA,NA,66,NA,gil201807q3h
2018,207,7,26,1800,-42.8,NA,NA,NA,65,NA,gil201807q3h
2018,207,7,26,2100,-42.8,NA,NA,NA,64.8,NA,gil201807q3h
2018,208,7,27,0,-40.5,NA,NA,NA,66,NA,gil201807q3h
2018,208,7,27,300,-36.4,NA,NA,NA,68,NA,gil201807q3h
2018,208,7,27,600,-32.5,NA,NA,NA,71,NA,gil201807q3h
2018,208,7,27,900,-32.3,NA,NA,NA,71,NA,gil201807q3h
2018,208,7,27,1200,-32.4,NA,NA,NA,72,NA,gil201807q3h
2018,208,7,27,1500,-34.5,NA,NA,NA,69.7,NA,gil201807q3h
2018,208,7,27,1800,-36.8,NA,NA,NA,68,NA,gil201807q3h
2018,208,7,27,2100,-38.7,NA,NA,NA,67,NA,gil201807q3h
2018,209,7,28,0,-39.7,NA,NA,NA,67,NA,gil201807q3h
2018,209,7,28,300,-39.4,NA,NA,NA,66.7,NA,gil201807q3h
2018,209,7,28,600,-39.8,NA,NA,NA,67,NA,gil201807q3h
2018,209,7,28,900,-39.9,NA,NA,NA,66,NA,gil201807q3h
2018,209,7,28,1200,-40.5,NA,NA,NA,66,NA,gil201807q3h
2018,209,7,28,1500,-40.6,NA,NA,NA,66,NA,gil201807q3h
2018,209,7,28,1800,-42.1,NA,NA,NA,65.4,NA,gil201807q3h
2018,209,7,28,2100,-41.7,NA,NA,NA,66,NA,gil201807q3h
2018,210,7,29,0,-42.8,NA,NA,NA,65.2,NA,gil201807q3h
2018,210,7,29,300,-42,NA,NA,NA,66,NA,gil201807q3h
2018,210,7,29,600,-40.3,NA,NA,NA,66.4,NA,gil201807q3h
2018,210,7,29,900,-41,NA,NA,NA,66,NA,gil201807q3h
2018,210,7,29,1200,-41.8,NA,NA,NA,65,NA,gil201807q3h
2018,210,7,29,1500,-42.5,NA,NA,NA,65,NA,gil201807q3h
2018,210,7,29,1800,-43.6,NA,NA,NA,64.6,NA,gil201807q3h
2018,210,7,29,2100,-44.5,NA,NA,NA,63.7,NA,gil201807q3h
2018,211,7,30,0,-46.1,NA,NA,NA,63.2,NA,gil201807q3h
2018,211,7,30,300,-47,NA,NA,NA,63,NA,gil201807q3h
2018,211,7,30,600,-47.6,NA,NA,NA,62,NA,gil201807q3h
2018,211,7,30,900,-48.7,NA,NA,NA,62.1,NA,gil201807q3h
2018,211,7,30,1200,-48.5,NA,NA,NA,62,NA,gil201807q3h
2018,211,7,30,1500,-49.3,NA,NA,NA,61,NA,gil201807q3h
2018,211,7,30,1800,-50.4,NA,NA,NA,61,NA,gil201807q3h
2018,211,7,30,2100,-51.4,NA,NA,NA,60.2,NA,gil201807q3h
2018,212,7,31,0,-52.3,NA,NA,NA,60,NA,gil201807q3h
2018,212,7,31,300,-52.5,NA,NA,NA,59.6,NA,gil201807q3h
2018,212,7,31,600,-52.9,NA,NA,NA,60,NA,gil201807q3h
2018,212,7,31,900,-53.2,NA,NA,NA,59,NA,gil201807q3h
2018,212,7,31,1200,-53.3,NA,NA,NA,60,NA,gil201807q3h
2018,212,7,31,1500,-52,NA,NA,NA,60,NA,gil201807q3h
2018,212,7,31,1800,-52.1,NA,NA,NA,60,NA,gil201807q3h
2018,212,7,31,2100,-49.2,NA,NA,NA,61,NA,gil201807q3h
