Station,Date,Year,Month,Day_Night,Krill_per_1m2,Krill_per_1m2_log
his1934dis-ver1277c,1934-01-23,1934,1,night,NA,NA
his1934dis-ver1277com,1934-01-23,1934,1,night,NA,NA
his1934dis-ver1277d,1934-01-23,1934,1,night,NA,NA
his1934dis-ver1277e,1934-01-23,1934,1,night,NA,NA
his1934dis-ver1277f,1934-01-23,1934,1,night,NA,NA
his1934dis-ver1312a,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1312b,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1312c,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1312com,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1312d,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1312e,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1312f,1934-03-10,1934,3,day,NA,NA
his1934dis-ver1313a,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1313b,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1313c,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1313com,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1313d,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1313e,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1313f,1934-03-11,1934,3,day,NA,NA
his1934dis-ver1314a,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1314b,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1314c,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1314com,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1314d,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1314e,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1314f,1934-03-11,1934,3,night,NA,NA
his1934dis-ver1315a,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1315b,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1315c,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1315com,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1315d,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1315e,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1315f,1934-03-12,1934,3,day,NA,NA
his1934dis-ver1316a,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1316b,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1316c,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1316com,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1316d,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1316e,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1316f,1934-03-12,1934,3,night,NA,NA
his1934dis-ver1317a,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1317b,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1317c,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1317com,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1317d,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1317e,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1317f,1934-03-13,1934,3,day,NA,NA
his1934dis-ver1318a,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1318b,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1318c,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1318com,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1318d,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1318e,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1318f,1934-03-13,1934,3,night,NA,NA
his1934dis-ver1319a,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1319b,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1319c,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1319com,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1319d,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1319e,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1319f,1934-03-14,1934,3,day,NA,NA
his1934dis-ver1320a,1934-03-14,1934,3,night,NA,NA
his1934dis-ver1320b,1934-03-14,1934,3,night,NA,NA
his1934dis-ver1320c,1934-03-14,1934,3,night,NA,NA
his1934dis-ver1320com,1934-03-14,1934,3,night,NA,NA
his1934dis-ver1320d,1934-03-14,1934,3,night,NA,NA
his1934dis-ver1320e,1934-03-14,1934,3,night,NA,NA
his1934dis-ver1320f,1934-03-14,1934,3,night,NA,NA
his1935dis-str1453a,1934-11-01,1934,11,night,0,0
his1935dis-str1453b,1934-11-01,1934,11,night,NA,NA
his1935dis-str1455a,1934-11-02,1934,11,night,0,0
his1935dis-str1455b,1934-11-02,1934,11,night,NA,NA
his1935dis-str1460a,1934-11-04,1934,11,night,0,0
his1935dis-str1460b,1934-11-04,1934,11,night,NA,NA
his1935dis-str1462a,1934-11-05,1934,11,night,0,0
his1935dis-str1462b,1934-11-05,1934,11,night,NA,NA
his1935dis-str1464a,1934-11-06,1934,11,night,0,0
his1935dis-str1464b,1934-11-06,1934,11,night,NA,NA
his1935dis-str1465a,1934-11-07,1934,11,day,0,0
his1935dis-str1465b,1934-11-07,1934,11,day,NA,NA
his1935dis-str1466a,1934-11-08,1934,11,day,0,0
his1935dis-str1466b,1934-11-08,1934,11,day,NA,NA
his1935dis-str1467a,1934-11-10,1934,11,day,0,0
his1935dis-str1467b,1934-11-10,1934,11,day,NA,NA
his1935dis-str1469a,1934-11-11,1934,11,day,0,0
his1935dis-str1469b,1934-11-11,1934,11,day,NA,NA
his1935dis-str1472a,1934-11-13,1934,11,night,0,0
his1935dis-str1472b,1934-11-13,1934,11,night,NA,NA
his1935dis-str1473a,1934-11-13,1934,11,night,0,0
his1935dis-str1473b,1934-11-13,1934,11,night,NA,NA
his1935dis-str1474a,1934-11-14,1934,11,day,0,0
his1935dis-str1474b,1934-11-14,1934,11,day,NA,NA
his1935dis-str1475a,1934-11-14,1934,11,night,0,0
his1935dis-str1475b,1934-11-14,1934,11,night,NA,NA
his1935dis-str1476a,1934-11-15,1934,11,night,0,0
his1935dis-str1476b,1934-11-15,1934,11,night,0,0
his1935dis-str1491a,1935-01-21,1935,1,day,0,0
his1935dis-str1491b,1935-01-21,1935,1,day,NA,NA
his1935dis-str1493a,1935-01-22,1935,1,night,0,0
his1935dis-str1493b,1935-01-22,1935,1,night,NA,NA
his1935dis-str1495a,1935-01-23,1935,1,night,0,0
his1935dis-str1495b,1935-01-23,1935,1,night,NA,NA
his1935dis-str1519a,1935-02-15,1935,2,night,0.381,0.1401936785786313
his1935dis-str1519b,1935-02-15,1935,2,night,NA,NA
his1935dis-str1537a,1935-02-24,1935,2,night,289.811,2.463610829796868
his1935dis-str1537b,1935-02-24,1935,2,night,NA,NA
his1935dis-str1541a,1935-02-26,1935,2,night,27.279,1.4514640479056058
his1935dis-str1541b,1935-02-26,1935,2,night,NA,NA
his1935dis-str1549a,1935-03-02,1935,3,night,0.133,0.05422990986339725
his1935dis-str1549b,1935-03-02,1935,3,night,NA,NA
his1935dis-top1456,1934-11-03,1934,11,day,0,0
his1935dis-top1458,1934-11-04,1934,11,day,0,0
his1935dis-top1461,1934-11-05,1934,11,day,0,0
his1935dis-top1463,1934-11-06,1934,11,day,0,0
his1935dis-top1466a,1934-11-09,1934,11,day,0,0
his1935dis-top1467a,1934-11-11,1934,11,day,0,0
his1935dis-top1468,1934-11-11,1934,11,night,0,0
his1935dis-top1469a,1934-11-12,1934,11,day,0,0
his1935dis-top1470,1934-11-12,1934,11,night,0,0
his1935dis-top1471,1934-11-13,1934,11,night,0,0
his1935dis-top1472a,1934-11-15,1934,11,night,0,0
his1935dis-top1473a,1934-11-15,1934,11,night,0,0
his1935dis-top1476b,1934-11-17,1934,11,night,0,0
his1935dis-top1491a,1935-01-23,1935,1,day,0,0
his1935dis-top1492,1935-01-23,1935,1,night,0.23,0.08990511143939793
his1935dis-top1493a,1935-01-24,1935,1,night,0,0
his1935dis-top1494,1935-01-25,1935,1,day,0,0
his1935dis-top1495a,1935-01-25,1935,1,night,0,0
his1935dis-top1496,1935-01-26,1935,1,night,0.207,0.08170727009734924
his1935dis-top1497,1935-01-27,1935,1,day,0.765,0.24674470972384138
his1935dis-top1498,1935-01-27,1935,1,day,0,0
his1935dis-top1499,1935-01-27,1935,1,day,0,0
his1935dis-top1501,1935-02-05,1935,2,night,7.622,0.9356080185178692
his1935dis-top1502,1935-02-05,1935,2,day,0,0
his1935dis-top1503,1935-02-05,1935,2,day,0,0
his1935dis-top1504,1935-02-05,1935,2,day,0,0
his1935dis-top1505,1935-02-07,1935,2,day,0.513,0.17983892802318668
his1935dis-top1506,1935-02-07,1935,2,day,3.662,0.6685722691845579
his1935dis-top1507,1935-02-07,1935,2,night,244.496,2.390044420320169
his1935dis-top1508,1935-02-08,1935,2,day,1.039,0.30941722577813996
his1935dis-top1509,1935-02-09,1935,2,day,0,0
his1935dis-top1510,1935-02-10,1935,2,night,1.652,0.42357351973273555
his1935dis-top1511,1935-02-11,1935,2,night,0.552,0.19089171692216964
his1935dis-top1512,1935-02-12,1935,2,day,3.773,0.6787914343662439
his1935dis-top1513,1935-02-12,1935,2,night,0.54,0.18752072083646307
his1935dis-top1514,1935-02-13,1935,2,day,0,0
his1935dis-top1515,1935-02-13,1935,2,day,0,0
his1935dis-top1516,1935-02-14,1935,2,day,0,0
his1935dis-top1517,1935-02-14,1935,2,night,1.353,0.3716219271760212
his1935dis-top1518,1935-02-15,1935,2,day,0.483,0.17114115102838204
his1935dis-top1520,1935-02-16,1935,2,day,0,0
his1935dis-top1521,1935-02-16,1935,2,night,0.898,0.27829620809127387
his1935dis-top1522,1935-02-17,1935,2,day,0,0
his1935dis-top1523,1935-02-17,1935,2,night,0.535,0.18610837981320533
his1935dis-top1524,1935-02-18,1935,2,day,0,0
his1935dis-top1525,1935-02-18,1935,2,night,0.179,0.07151380509508916
his1935dis-top1526,1935-02-19,1935,2,day,4.428,0.7346398389876995
his1935dis-top1527,1935-02-19,1935,2,night,0.167,0.06707085604537018
his1935dis-top1528,1935-02-20,1935,2,day,0,0
his1935dis-top1529,1935-02-20,1935,2,night,0,0
his1935dis-top1530,1935-02-21,1935,2,day,0,0
his1935dis-top1531,1935-02-21,1935,2,night,1.338,0.3688445068258213
his1935dis-top1532,1935-02-22,1935,2,day,0,0
his1935dis-top1533,1935-02-22,1935,2,night,0.331,0.1241780554746751
his1935dis-top1534,1935-02-23,1935,2,day,11.621,1.1010937667366587
his1935dis-top1535,1935-02-23,1935,2,night,269.568,2.432276431414558
his1935dis-top1536,1935-02-24,1935,2,day,0,0
his1935dis-top1538,1935-02-25,1935,2,day,0,0
his1935dis-top1539,1935-02-25,1935,2,night,7.134,0.9103041680685687
his1935dis-top1540,1935-02-26,1935,2,day,0,0
his1935dis-top1542,1935-02-27,1935,2,day,0,0
his1935dis-top1543,1935-02-27,1935,2,night,77.633,1.895604845151086
his1935dis-top1544,1935-02-28,1935,2,day,638.328,2.80572372520534
his1935dis-top1545,1935-02-28,1935,2,night,5.08,0.7839035792727349
his1935dis-top1546,1935-03-01,1935,3,day,0,0
his1935dis-top1547,1935-03-01,1935,3,night,7.272,0.9176105257498673
his1935dis-top1548,1935-03-02,1935,3,day,0,0
his1935dis-top1550,1935-03-03,1935,3,night,1.133,0.32899085544942874
his1935dis-top1551,1935-03-04,1935,3,night,0,0
his1935dis-top1552,1935-03-06,1935,3,day,0,0
his1935dis-ver1472a,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1472b,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1472c,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1472com,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1472d,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1472e,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1472f,1934-11-14,1934,11,night,NA,NA
his1935dis-ver1473a,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1473b,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1473c,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1473com,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1473d,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1473e,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1473f,1934-11-15,1934,11,night,NA,NA
his1935dis-ver1474a,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1474b,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1474c,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1474com,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1474d,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1474e,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1474f,1934-11-16,1934,11,day,NA,NA
his1935dis-ver1475a,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1475b,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1475c,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1475com,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1475d,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1475e,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1475f,1934-11-16,1934,11,night,NA,NA
his1935dis-ver1476a,1934-11-17,1934,11,day,NA,NA
his1935dis-ver1476b,1934-11-17,1934,11,day,NA,NA
his1935dis-ver1476c,1934-11-17,1934,11,day,NA,NA
his1935dis-ver1476com,1934-11-17,1934,11,day,NA,NA
his1935dis-ver1476d,1934-11-17,1934,11,day,NA,NA
his1935dis-ver1476e,1934-11-17,1934,11,day,NA,NA
his1935dis-ver1476f,1934-11-17,1934,11,day,NA,NA
his1935wsc-top886,1935-01-04,1935,1,day,0,0
his1935wsc-top888,1935-01-13,1935,1,night,0.115,0.04727486738417948
his1935wsc-top892,1935-02-15,1935,2,night,0,0
his1935wsc-top893,1935-02-16,1935,2,day,0,0
his1935wsc-top894,1935-02-17,1935,2,night,0.649,0.21722065564451876
his1935wsc-top895,1935-02-20,1935,2,day,8.419,0.9740047968974147
his1936dis-bot1709,1936-03-21,1936,3,day,NA,NA
his1936dis-str1628a,1935-11-26,1935,11,night,NA,NA
his1936dis-str1628b,1935-11-26,1935,11,night,NA,NA
his1936dis-str1646a,1936-01-17,1936,1,day,NA,NA
his1936dis-str1646b,1936-01-17,1936,1,day,NA,NA
his1936dis-str1647a,1936-01-18,1936,1,day,NA,NA
his1936dis-str1647b,1936-01-18,1936,1,day,NA,NA
his1936dis-str1648a,1936-01-18,1936,1,day,NA,NA
his1936dis-str1648b,1936-01-18,1936,1,day,NA,NA
his1936dis-str1651a,1936-01-22,1936,1,day,NA,NA
his1936dis-str1651b,1936-01-22,1936,1,day,NA,NA
his1936dis-str1651com,1936-01-22,1936,1,day,NA,NA
his1936dis-str1652a,1936-01-23,1936,1,day,NA,NA
his1936dis-str1652b,1936-01-23,1936,1,day,NA,NA
his1936dis-str1653a,1936-01-23,1936,1,day,NA,NA
his1936dis-str1653b,1936-01-23,1936,1,day,NA,NA
his1936dis-str1654a,1936-01-25,1936,1,day,NA,NA
his1936dis-str1654b,1936-01-25,1936,1,day,NA,NA
his1936dis-str1699a,1936-03-14,1936,3,day,0.685,0.22659990520735743
his1936dis-str1699b,1936-03-14,1936,3,day,NA,NA
his1936dis-top1608,1935-11-10,1935,11,night,NA,NA
his1936dis-top1609,1935-11-11,1935,11,night,NA,NA
his1936dis-top1610,1935-11-12,1935,11,night,NA,NA
his1936dis-top1611,1935-11-13,1935,11,night,NA,NA
his1936dis-top1612,1935-11-14,1935,11,night,NA,NA
his1936dis-top1613,1935-11-15,1935,11,night,NA,NA
his1936dis-top1614,1935-11-16,1935,11,night,NA,NA
his1936dis-top1615,1935-11-17,1935,11,night,NA,NA
his1936dis-top1616,1935-11-18,1935,11,night,NA,NA
his1936dis-top1617,1935-11-19,1935,11,night,NA,NA
his1936dis-top1624,1935-11-24,1935,11,night,0.939,0.2875778090787054
his1936dis-top1625,1935-11-25,1935,11,day,2.104,0.4919217125861508
his1936dis-top1626,1935-11-25,1935,11,night,0.135,0.05499586152914153
his1936dis-top1629,1935-11-27,1935,11,day,0,0
his1936dis-top1630,1935-11-27,1935,11,night,NA,NA
his1936dis-top1632,1935-11-28,1935,11,night,24.528,1.407016791185454
his1936dis-top1634,1935-11-29,1935,11,night,NA,NA
his1936dis-top1636,1935-11-30,1935,11,night,0.139,0.05652372407910037
his1936dis-top1637,1935-12-01,1935,12,day,0,0
his1936dis-top1638,1935-12-01,1935,12,night,0,0
his1936dis-top1640,1935-12-03,1935,12,night,NA,NA
his1936dis-top1642,1935-12-03,1935,12,night,0.182,0.07261747654523654
his1936dis-top1645,1936-01-17,1936,1,day,NA,NA
his1936dis-top1660,1936-01-27,1936,1,day,0,0
his1936dis-top1662,1936-01-28,1936,1,day,0,0
his1936dis-top1663,1936-01-29,1936,1,day,NA,NA
his1936dis-top1664,1936-01-30,1936,1,day,NA,NA
his1936dis-top1665,1936-01-30,1936,1,night,0,0
his1936dis-top1666,1936-01-31,1936,1,day,0,0
his1936dis-top1667,1936-01-31,1936,1,night,0,0
his1936dis-top1668,1936-02-01,1936,2,day,0.526,0.18355453361886165
his1936dis-top1669,1936-02-01,1936,2,day,0,0
his1936dis-top1670,1936-02-02,1936,2,day,0,0
his1936dis-top1671,1936-02-02,1936,2,night,0,0
his1936dis-top1672,1936-02-03,1936,2,day,3.385,0.6419695977020593
his1936dis-top1673,1936-02-03,1936,2,day,71.316,1.8592343960904982
his1936dis-top1674,1936-02-05,1936,2,day,0.399,0.14581771449182762
his1936dis-top1675,1936-02-05,1936,2,night,14.08,1.1784013415337553
his1936dis-top1698,1936-03-14,1936,3,day,0,0
his1936dis-top1701,1936-03-15,1936,3,night,1.124,0.3271545124094315
his1936dis-top1702,1936-03-16,1936,3,day,0,0
his1936dis-top1703,1936-03-16,1936,3,night,0,0
his1936dis-top1707,1936-03-18,1936,3,night,0,0
his1936dis-top1710,1936-03-20,1936,3,day,1.487,0.395675785269936
his1936dis-top1711,1936-03-20,1936,3,night,3.46,0.6493348587121419
his1936dis-top1713,1936-03-21,1936,3,night,0,0
his1936dis-top1714,1936-03-22,1936,3,day,0,0
his1936dis-top1715,1936-03-22,1936,3,night,0,0
his1936dis-top1719,1936-03-24,1936,3,night,1.299,0.36153897126927903
his1936dis-top1720,1936-03-25,1936,3,day,149.018,2.1761433712668397
his1936dis-top1721,1936-03-26,1936,3,day,2.81,0.5809249756756193
his1936dis-top1722,1936-03-27,1936,3,day,0,0
his1936wsc-top898,1936-01-04,1936,1,night,0,0
his1936wsc-top899,1936-01-06,1936,1,night,0,0
his1936wsc-top900,1936-01-07,1936,1,night,5.472,0.8110385086042159
his1936wsc-top901,1936-01-08,1936,1,night,15.641,1.2211794205984978
his1936wsc-top902,1936-01-17,1936,1,night,0.296,0.11260500153457453
his1936wsc-top904,1936-01-24,1936,1,night,5.302,0.7994783988379808
his1936wsc-top906,1936-01-27,1936,1,night,3.521,0.6552345070342942
his1936wsc-top907,1936-02-08,1936,2,night,0,0
his1936wsc-top908,1936-02-09,1936,2,day,1658.222,3.2199044974919637
his1936wsc-top909,1936-02-10,1936,2,day,5.037,0.7808211758534729
his1936wsc-top910,1936-02-11,1936,2,night,0.566,0.19479175772192453
his1936wsc-top911,1936-02-12,1936,2,day,22.397,1.369160175060954
his1936wsc-top912,1936-02-22,1936,2,night,1.988,0.4753805931433612
his1936wsc-top914,1936-02-25,1936,2,day,0,0
his1936wsc-top915,1936-02-29,1936,2,night,194.654,2.2914887311539993
his1936wsc-top917,1936-03-04,1936,3,night,2.677,0.5654936298688624
his1936wsc-top918,1936-03-18,1936,3,night,0.722,0.23603314711763593
his1937dis-bot1981,1937-03-06,1937,3,day,NA,NA
his1937dis-bot1982,1937-03-06,1937,3,night,NA,NA
his1937dis-str1891a,1936-11-25,1936,11,night,NA,NA
his1937dis-str1891b,1936-11-25,1936,11,night,NA,NA
his1937dis-str1892a,1936-11-26,1936,11,day,NA,NA
his1937dis-str1892b,1936-11-26,1936,11,day,NA,NA
his1937dis-str1907a,1936-11-30,1936,11,day,NA,NA
his1937dis-str1907b,1936-11-30,1936,11,day,NA,NA
his1937dis-str1912a,1936-12-01,1936,12,day,NA,NA
his1937dis-str1912b,1936-12-01,1936,12,day,NA,NA
his1937dis-str1913a,1936-12-01,1936,12,day,NA,NA
his1937dis-str1913b,1936-12-01,1936,12,day,NA,NA
his1937dis-str1979a,1937-03-05,1937,3,night,1.583,0.41212440617331725
his1937dis-str1979b,1937-03-05,1937,3,night,NA,NA
his1937dis-str2004a,1937-03-17,1937,3,night,385.74,2.5874190928924996
his1937dis-str2004b,1937-03-17,1937,3,night,NA,NA
his1937dis-top1860,1936-11-06,1936,11,night,0,0
his1937dis-top1880,1936-11-21,1936,11,night,NA,NA
his1937dis-top1881,1936-11-22,1936,11,night,NA,NA
his1937dis-top1882,1936-11-22,1936,11,day,NA,NA
his1937dis-top1884,1936-11-22,1936,11,day,NA,NA
his1937dis-top1885,1936-11-22,1936,11,night,NA,NA
his1937dis-top1886,1936-11-23,1936,11,night,NA,NA
his1937dis-top1887,1936-11-23,1936,11,day,NA,NA
his1937dis-top1888,1936-11-23,1936,11,day,NA,NA
his1937dis-top1889,1936-11-23,1936,11,day,NA,NA
his1937dis-top1890,1936-11-23,1936,11,night,NA,NA
his1937dis-top1893,1936-11-26,1936,11,day,NA,NA
his1937dis-top1894,1936-11-26,1936,11,day,NA,NA
his1937dis-top1895,1936-11-26,1936,11,night,NA,NA
his1937dis-top1896,1936-11-27,1936,11,night,NA,NA
his1937dis-top1898,1936-11-27,1936,11,day,NA,NA
his1937dis-top1899,1936-11-27,1936,11,day,NA,NA
his1937dis-top1900,1936-11-27,1936,11,night,NA,NA
his1937dis-top1901,1936-11-28,1936,11,night,NA,NA
his1937dis-top1904,1936-11-29,1936,11,day,NA,NA
his1937dis-top1905,1936-11-29,1936,11,day,NA,NA
his1937dis-top1906,1936-11-29,1936,11,night,NA,NA
his1937dis-top1908,1936-11-30,1936,11,day,NA,NA
his1937dis-top1909,1936-11-30,1936,11,day,NA,NA
his1937dis-top1911,1936-11-30,1936,11,night,NA,NA
his1937dis-top1917,1936-12-02,1936,12,day,2.715,0.5699588180965941
his1937dis-top1947,1937-01-03,1937,1,night,0.281,0.10754912974468635
his1937dis-top1965,1937-02-15,1937,2,night,1.308,0.3632358044836938
his1937dis-top1966,1937-02-16,1937,2,day,0,0
his1937dis-top1979a,1937-03-03,1937,3,night,1.524,0.4020893505720967
his1937dis-top1980,1937-03-04,1937,3,night,5.946,0.8417347789747435
his1937dis-top1986,1937-03-09,1937,3,day,0,0
his1937dis-top1990,1937-03-10,1937,3,night,0,0
his1937dis-top1992,1937-03-11,1937,3,night,4.912,0.7717344253867693
his1937dis-top1994,1937-03-12,1937,3,night,1.659,0.42471833733156705
his1937dis-top1996,1937-03-13,1937,3,night,0,0
his1937dis-top1998,1937-03-14,1937,3,night,3.583,0.6611498572447866
his1937dis-top1999,1937-03-15,1937,3,day,NA,NA
his1937dis-top2000,1937-03-15,1937,3,night,2.611,0.5576274884268266
his1937dis-top2002,1937-03-16,1937,3,night,0.319,0.12024479554636529
his1937dis-top2003,1937-03-17,1937,3,day,NA,NA
his1937dis-top2004,1937-03-17,1937,3,night,391.277,2.5935928453053982
his1937dis-top2006,1937-03-19,1937,3,day,0,0
his1937dis-top2007,1937-03-19,1937,3,night,1.373,0.375297738217339
his1937dis-top2008,1937-03-20,1937,3,day,0,0
his1937dis-top2009,1937-03-20,1937,3,night,0.274,0.10516942799933163
his1937dis-top2010,1937-03-21,1937,3,day,0,0
his1937dis-top2011,1937-03-22,1937,3,day,0,0
his1937dis-top2012,1937-03-22,1937,3,day,0,0
his1937dis-top2013,1937-03-23,1937,3,day,141.28,2.1531438565137426
his1937dis-top2015,1937-03-25,1937,3,day,29.795,1.4884802084262732
his1937dis-top2016,1937-03-25,1937,3,night,2.598,0.5560611590095326
his1937dis-top2017,1937-03-26,1937,3,day,0,0
his1937dis-top2018,1937-03-26,1937,3,night,0,0
his1937dis-ver2010a,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2010b,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2010c,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2010d,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2010e,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2010f,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2010fcom,1937-03-21,1937,3,night,NA,NA
his1937dis-ver2012a,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2012b,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2012c,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2012com,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2012d,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2012e,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2012f,1937-03-22,1937,3,night,NA,NA
his1937dis-ver2014a,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2014b,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2014c,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2014com,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2014d,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2014e,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2014f,1937-03-23,1937,3,night,NA,NA
his1937dis-ver2015a,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2015b,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2015c,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2015com,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2015d,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2015e,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2015f,1937-03-25,1937,3,day,NA,NA
his1937dis-ver2017a,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2017b,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2017c,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2017com,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2017d,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2017e,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2017f,1937-03-26,1937,3,day,NA,NA
his1937dis-ver2018a,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2018b,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2018c,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2018com,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2018d,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2018e,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2018f,1937-03-26,1937,3,night,NA,NA
his1937dis-ver2020a,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2020b,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2020c,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2020com,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2020d,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2020e,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2020f,1937-03-27,1937,3,night,NA,NA
his1937dis-ver2022a,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2022b,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2022c,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2022com,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2022d,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2022e,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2022f,1937-03-28,1937,3,night,NA,NA
his1937dis-ver2023a,1937-03-29,1937,3,night,NA,NA
his1937dis-ver2023b,1937-03-29,1937,3,night,NA,NA
